Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,JUDDI-339,12446197,Need to be able to accept a system property for the juddiv3.properties file filename,tcunning,tcunning,Major,Closed,Fixed,21/Jan/10 06:31,21/Jan/10 06:34,
Bug,JUDDI-338,12446117,Fix site links to point to built docbook HTML,tcunning,tcunning,Major,Closed,Fixed,20/Jan/10 17:53,24/May/11 21:35,
Bug,JUDDI-337,12445272,Missing errors.invalidkey.NodeNotFound key in messages.properties.,tcunning,mbaluch@redhat.com,Trivial,Closed,Fixed,12/Jan/10 09:38,12/Jan/10 15:27,
Bug,JUDDI-335,12444625,jUDDI test data request has an endPoint of 2010-01-01,tcunning,tcunning,Major,Closed,Fixed,04/Jan/10 20:53,05/Jan/10 04:06,
Bug,JUDDI-333,12444111,File message.properties does not contain key errors.keybag.NullInput and the relevant value.,tcunning,mbaluch@redhat.com,Trivial,Closed,Fixed,23/Dec/09 16:33,08/Jan/10 22:29,
Bug,JUDDI-332,12444040,Add the docbook docs to the project,tcunning,tcunning,Major,Closed,Fixed,22/Dec/09 20:18,08/Jan/10 05:07,
Bug,JUDDI-328,12443775,NotificationList is a possible memory leak,tcunning,tcunning,Critical,Closed,Fixed,18/Dec/09 15:25,25/Jan/10 05:01,
Bug,JUDDI-326,12443770,jUDDI AuthenticatorFactory may fail to correctly resolve the implementation,tcunning,tcunning,Critical,Closed,Fixed,18/Dec/09 15:18,24/May/11 21:35,
Bug,JUDDI-325,12443767,org.apache.juddi.config.Install can't deal with spaces in the path if vfszip,tcunning,tcunning,Major,Closed,Fixed,18/Dec/09 14:45,06/Jan/10 17:24,
Bug,JUDDI-324,12443764,jUDDI client config ignores the JNDI settings of remote machine in RMI transport,tcunning,tcunning,Major,Closed,Fixed,18/Dec/09 14:39,23/Dec/09 20:29,
Bug,JUDDI-321,12443529,juddi-samples.war web.xml not properly configured,tcunning,jna,Minor,Closed,Fixed,16/Dec/09 13:28,11/Jan/10 20:52,
Bug,JUDDI-320,12442990,jUDDI console doesn't display all information for business service bindings,kstam,mbaluch@redhat.com,Major,Closed,Fixed,10/Dec/09 14:57,11/Jan/10 19:22,
Bug,JUDDI-319,12442989,JUDDI InquiryServiceImpl is unable to handle empty business entities.,kstam,mbaluch@redhat.com,Major,Closed,Fixed,10/Dec/09 14:29,04/Feb/10 03:49,
Bug,JUDDI-318,12442598,Need a way of passing UDDI configs into a map,kstam,tcunning,Critical,Closed,Fixed,07/Dec/09 02:50,21/Jan/10 04:09,
Bug,JUDDI-315,12441572,"AccessPointURL should not be displayed as anchortext if it is of ""other"" type",tcunning,tcunning,Major,Closed,Fixed,24/Nov/09 14:51,24/Nov/09 15:08,
Bug,JUDDI-313,12441534,ACCESS_POINT_URL in BINDING_TEMPLATE table is too short - 2000 chars,kstam,ldimaggi,Major,Closed,Fixed,24/Nov/09 00:50,24/Nov/09 01:45,
Bug,JUDDI-312,12441121,Set collection container to null when the collection has no elements,kurtstam,footh,Minor,Closed,Fixed,18/Nov/09 23:06,10/Dec/09 15:45,
Bug,JUDDI-311,12441114,Datatype for j3_auth_token.authorized_name should match j3_publisher.authorized_name,kstam,bryanpendleton,Minor,Closed,Fixed,18/Nov/09 22:22,23/Nov/09 16:22,
Bug,JUDDI-310,12440944,Detail how to change the sequence name in Oracle,tcunning,tcunning,Major,Closed,Fixed,17/Nov/09 14:53,08/Jan/10 15:48,
Bug,JUDDI-309,12440709,truncation error  for endPoint field,kurtstam,kurtstam,Minor,Closed,Fixed,14/Nov/09 15:31,14/Nov/09 15:38,
Bug,JUDDI-308,12440496,tomcat hangs on shutdown + patch,kstam,kurtstam,Major,Closed,Fixed,12/Nov/09 14:37,29/Aug/12 13:23,
Bug,JUDDI-307,12440469,"Need to grab the current transport from the wrapper classes (UDDInquiryService, etc)",tcunning,tcunning,Major,Closed,Fixed,12/Nov/09 02:14,24/May/11 21:35,
Bug,JUDDI-306,12440151,errors calling getOperationalInfo ,kstam,kurtstam,Major,Closed,Fixed,08/Nov/09 18:24,09/Nov/09 00:37,
Bug,JUDDI-305,12439303,junit being pulled in as a dependency,kurtstam,tcunning,Major,Closed,Fixed,28/Oct/09 18:24,23/Nov/09 17:39,
Bug,JUDDI-303,12439288,JUDDI_ 100_ClientSubscriptionInfoTest fails when deployed to JBoss-5,tcunning,kurtstam,Minor,Closed,Fixed,28/Oct/09 14:56,25/Jan/10 21:08,
Bug,JUDDI-302,12439286,web.xml should have the entries in the correct order,kstam,kurtstam,Minor,Closed,Fixed,28/Oct/09 14:46,17/Dec/09 18:22,
Bug,JUDDI-301,12439040,vfszip: URI protocol not absolute,tcunning,kurtstam,Major,Closed,Fixed,25/Oct/09 21:21,25/May/10 00:48,
Bug,JUDDI-300,12438930,Change versions from 3.0.0 to 3.0.1-SNAPSHOT,kurtstam,tcunning,Major,Closed,Fixed,23/Oct/09 14:57,28/Oct/09 22:37,
Bug,JUDDI-298,12438614,org.apache.juddi.error contains classes with sames names as juddi v2 ,tcunning,tcunning,Major,Closed,Fixed,20/Oct/09 20:05,21/Oct/09 02:44,
Bug,JUDDI-297,12438601,Pluto logout does not invalidate the portlet session,kstam,kurtstam,Major,Closed,Fixed,20/Oct/09 17:50,24/Aug/11 15:41,
Bug,JUDDI-294,12438122,juddi-samples.war has wrong persistence.xml first time after switching jpa providers.,kurtstam,kurtstam,Minor,Closed,Fixed,14/Oct/09 20:19,14/Oct/09 21:57,
Bug,JUDDI-293,12438083,juddiv3-war module always sets the persistence property to hibernate - even when using openjpa,kurtstam,kurtstam,Major,Closed,Fixed,14/Oct/09 13:36,14/Oct/09 20:16,
Bug,JUDDI-292,12437892,<faultstring>String index out of range: 35</faultstring>,kurtstam,kurtstam,Major,Closed,Fixed,12/Oct/09 19:10,12/Oct/09 19:13,
Bug,JUDDI-291,12437868,Release profile fails with mvn > 2.0.8,kurtstam,kurtstam,Major,Closed,Fixed,12/Oct/09 14:55,13/Oct/09 02:29,
Bug,JUDDI-290,12437662,The instanceDetails structure must contain either an overviewDoc or instanceParms,kstam,kurtstam,Major,Closed,Fixed,08/Oct/09 23:37,09/Oct/09 00:06,
Bug,JUDDI-289,12437345,InvalidKeyPassedException on BindingTemplate,kstam,kurtstam,Major,Closed,Fixed,06/Oct/09 04:56,06/Oct/09 04:58,
Bug,JUDDI-288,12437342,Change default serialVersionUIDs to generated,tcunning,tcunning,Major,Closed,Fixed,06/Oct/09 03:59,06/Oct/09 05:16,
Bug,JUDDI-285,12436779,EntityForLang.java Does not Compile on Java 1.5,kstam,brianthesmith,Major,Closed,Fixed,28/Sep/09 21:08,03/Oct/09 21:57,
Bug,JUDDI-284,12436014,Remove threading from RequestHandler ,tcunning,tcunning,Major,Closed,Fixed,18/Sep/09 02:30,18/Sep/09 02:33,
Bug,JUDDI-282,12435809,Wrong version id displayed in version 2.0.0,kstam,gunnlaugursig,Minor,Closed,Fixed,16/Sep/09 11:02,18/Sep/09 16:02,
Bug,JUDDI-281,12435720,standard.jar needs to be included in juddi web distro,tcunning,mpilone,Major,Closed,Fixed,15/Sep/09 15:30,18/Sep/09 15:35,
Bug,JUDDI-280,12435684,Local Wrapper Inquiry/Security/Publication Service versions are wrong,tcunning,tcunning,Major,Closed,Fixed,15/Sep/09 07:02,17/Sep/09 05:06,
Bug,JUDDI-279,12435676,Change name of juddi war to juddiv3.war to avoid juddi v2 conflicts,tcunning,tcunning,Major,Closed,Fixed,15/Sep/09 02:55,15/Sep/09 05:51,
Bug,JUDDI-278,12435590,Authenticators need to be distinguished from juddi v2,tcunning,tcunning,Major,Closed,Fixed,14/Sep/09 12:41,15/Sep/09 05:50,
Bug,JUDDI-277,12435436,Need local transport that matches jUDDI v2's,tcunning,tcunning,Major,Closed,Fixed,11/Sep/09 14:39,15/Sep/09 05:50,
Bug,JUDDI-276,12435250,Create Schema issue - XSD is outputted,tcunning,tcunning,Major,Closed,Fixed,09/Sep/09 20:32,11/Sep/09 14:34,
Bug,JUDDI-275,12434882,select distinct issues -> use group by,kurtstam,kurtstam,Major,Closed,Fixed,04/Sep/09 20:14,05/Jan/11 17:38,
Bug,JUDDI-271,12432408,FK issue around PublisherAssociations,kurtstam,kurtstam,Major,Closed,Fixed,06/Aug/09 15:27,06/Aug/09 16:02,
Bug,JUDDI-269,12431211,juddi-tomcat is not building correctly,tcunning,tcunning,Major,Closed,Fixed,23/Jul/09 04:50,23/Jul/09 04:54,
Bug,JUDDI-268,12431019,Table names to long for Oracle Database ,kstam,fuinhaazul,Major,Closed,Fixed,21/Jul/09 12:31,11/Sep/09 14:34,
Bug,JUDDI-267,12430924,Memory leak during load testing,kstam,kurtstam,Major,Closed,Fixed,20/Jul/09 13:03,15/Jan/10 20:58,
Bug,JUDDI-265,12430685,security wsdl error always seen on first startup,kstam,tcunning,Major,Closed,Fixed,16/Jul/09 16:43,11/Sep/09 14:34,
Bug,JUDDI-263,12429575,Some objects in juddi3.0 beta miss relevant Set() method.,tcunning,w1984jp,Major,Closed,Fixed,06/Jul/09 01:41,11/Sep/09 14:34,
Bug,JUDDI-261,12429504,When quirying for a non-existing entity we receive a SOAPFaultExeption,tcunning,kurtstam,Major,Closed,Fixed,03/Jul/09 19:07,24/May/11 21:35,
Bug,JUDDI-256,12429211,We need a test for CustodyTransfer,spyhunter99,kurtstam,Major,Resolved,Fixed,30/Jun/09 18:05,09/Jan/15 12:05,
Bug,JUDDI-255,12429207,"org.uddi.api_v3.DispositionReport"" as an element because it is missing an @XmlRootElement annotation",tcunning,kurtstam,Major,Closed,Fixed,30/Jun/09 17:46,11/Sep/09 14:34,
Bug,JUDDI-254,12429114,Resource bundle not found for non-english locales,kstam,kurtstam,Major,Closed,Fixed,29/Jun/09 18:46,05/Mar/13 01:37,
Bug,JUDDI-253,12428727,Methods in EntityForLang have the same signature,kstam,kurtstam,Major,Closed,Fixed,24/Jun/09 02:03,11/Sep/09 14:34,
Bug,JUDDI-252,12428726,RMI broken for Subscription API,kstam,kurtstam,Major,Closed,Fixed,24/Jun/09 02:00,21/Jan/11 18:48,
Bug,JUDDI-251,12428473,Remove dtd reference from the juddi.xml,kstam,kurtstam,Minor,Closed,Fixed,20/Jun/09 13:27,23/Jul/09 13:53,
Bug,JUDDI-250,12427787,Account for 'infoSelection' argument of getRegisteredInfo call,footh,footh,Minor,Closed,Fixed,12/Jun/09 20:52,11/Sep/09 14:34,
Bug,JUDDI-245,12426793,Subscription Listener complains,tcunning,kurtstam,Major,Closed,Fixed,01/Jun/09 01:54,25/Oct/10 13:56,
Bug,JUDDI-242,12426700,Expand UDDI_090_SubscriptionListenerIntegrationTest to more elements,spyhunter99,tcunning,Critical,Resolved,Fixed,29/May/09 18:14,01/Jan/15 21:01,
Bug,JUDDI-236,12426201,update the editable XML install files for new APIs and add some commented help text,footh,footh,Minor,Closed,Fixed,23/May/09 19:24,26/May/09 23:14,
Bug,JUDDI-235,12426200,"Adjust ""approximate match"" searching to comply with spec",footh,footh,Minor,Closed,Fixed,23/May/09 19:18,27/May/09 00:32,
Bug,JUDDI-233,12425624,Revisit juddi-cxf and juddi-axis,kstam,tcunning,Major,Closed,Fixed,15/May/09 21:01,17/Sep/09 16:18,
Bug,JUDDI-232,12425623,root_BusinessEntity.xml should not be in WAR,footh,tcunning,Major,Closed,Fixed,15/May/09 21:00,01/Jun/09 02:02,
Bug,JUDDI-231,12425405,Fix potential db connection leaks,kstam,kurtstam,Major,Closed,Fixed,14/May/09 03:23,14/May/09 19:27,
Bug,JUDDI-230,12424610,Add correct license info,kstam,kurtstam,Major,Closed,Fixed,05/May/09 14:39,26/May/09 14:31,
Bug,JUDDI-229,12424311,Persistence issue with subscription with CLOB on Derby,kstam,kurtstam,Major,Closed,Fixed,30/Apr/09 16:14,11/May/09 23:27,
Bug,JUDDI-228,12424310,SOAP error missing required element 'tModelKey',kstam,kurtstam,Major,Closed,Fixed,30/Apr/09 15:57,11/May/09 23:25,
Bug,JUDDI-227,12424308,SOAP error missing required element 'coveragePeriod',kstam,kurtstam,Major,Closed,Fixed,30/Apr/09 15:52,11/May/09 23:26,
Bug,JUDDI-226,12424291,"In hsqldb createdatabase.sql, CURTIMESTAMP needs to be CURDATE",tcunning,tcunning,Major,Closed,Fixed,30/Apr/09 12:16,30/Apr/09 12:17,
Bug,JUDDI-225,12424116,create_database.sql failed when I tried to load data. Fix below,kstam,rqualis,Major,Closed,Fixed,29/Apr/09 01:40,29/Apr/09 02:42,
Bug,JUDDI-223,12423965,juddi-cxf missing root_BusinessEntity.xml,tcunning,tcunning,Major,Closed,Fixed,28/Apr/09 02:59,28/Apr/09 03:01,
Bug,JUDDI-222,12423275,ERROR: save_publisher fail. Embedded SQL error.,tcunning,rqualis,Major,Closed,Fixed,20/Apr/09 13:28,01/Jun/09 03:17,
Bug,JUDDI-221,12423161,Escape dsname parameter in happyjuddi.jsp,tcunning,tcunning,Major,Closed,Fixed,17/Apr/09 19:53,15/Sep/09 15:30,
Bug,JUDDI-220,12423127,Remove error logging of keys from uddiget.jsp,tcunning,tcunning,Major,Closed,Fixed,17/Apr/09 14:27,29/Apr/09 02:59,
Bug,JUDDI-219,12422901,Add second publisher ID,tcunning,tcunning,Major,Closed,Fixed,15/Apr/09 16:25,29/Apr/09 02:50,
Bug,JUDDI-217,12421836,Steps for running/debugging tests inside of Eclipse do not work,tcunning,tcunning,Major,Closed,Fixed,02/Apr/09 05:02,09/Apr/09 15:12,
Bug,JUDDI-216,12421776,18/19 tests fail under openjpa configuration,tcunning,tcunning,Major,Closed,Fixed,01/Apr/09 14:18,07/Apr/09 19:29,
Bug,JUDDI-215,12421774,ApplicationConfigurationTest failing under hibernate configuration,kstam,tcunning,Major,Closed,Fixed,01/Apr/09 14:08,07/Apr/09 19:30,
Bug,JUDDI-214,12417309,Implement getOperationalInfo method,footh,footh,Major,Closed,Fixed,19/Mar/09 18:59,01/Jun/09 02:02,
Bug,JUDDI-195,12415241,OpenJPA does not work in alpha,kstam,kurtstam,Major,Closed,Fixed,20/Feb/09 16:30,21/Feb/09 17:34,
Bug,JUDDI-194,12415184,We only want the exploded webapps/juddi directory,kurtstam,kurtstam,Major,Closed,Fixed,20/Feb/09 00:41,20/Feb/09 00:43,
Bug,JUDDI-193,12414970,Fix path bug with manual installation,footh,footh,Major,Closed,Fixed,17/Feb/09 18:29,01/Jun/09 02:02,
Bug,JUDDI-184,12414107,Derby db is not created correctly on initialization,tcunning,kurtstam,Major,Closed,Fixed,05/Feb/09 15:29,06/Feb/09 05:10,
Bug,JUDDI-183,12414104,No logging using the juddi-tomcat bundle,kstam,kurtstam,Major,Closed,Fixed,05/Feb/09 15:15,06/Feb/09 02:27,
Bug,JUDDI-179,12413714,Building jUDDI Tomcat Packaging fails on build machine,kurtstam,kurtstam,Major,Closed,Fixed,01/Feb/09 03:18,04/Feb/09 04:42,
Bug,JUDDI-175,12413709,resources are not on the eclipse classpath by default,kurtstam,kurtstam,Minor,Closed,Fixed,01/Feb/09 01:48,19/Feb/09 23:23,
Bug,JUDDI-173,12413707,WS marshalling exception,footh,kurtstam,Blocker,Closed,Fixed,01/Feb/09 01:36,24/May/11 21:35,
Bug,JUDDI-167,12411281,"Modify pom.xml, move hibernate/openjpa profiles to top level, remove top level dependencies",tcunning,tcunning,Major,Closed,Fixed,24/Dec/08 02:51,24/Dec/08 03:04,
Bug,JUDDI-166,12410597,Need review persistence.xml setup,tcunning,tcunning,Major,Closed,Fixed,12/Dec/08 17:16,07/Apr/09 16:53,
Bug,JUDDI-165,12410551,"Remove juddi-web, add juddi-axis",tcunning,tcunning,Major,Closed,Fixed,12/Dec/08 04:57,10/Jan/14 19:33,
Bug,JUDDI-163,12409293,Need to do something about v2 requests received by v3,tcunning,tcunning,Major,Closed,Fixed,26/Nov/08 19:07,10/Jan/14 19:33,
Bug,JUDDI-162,12409292,Block off unimplemented API's with DispositionFaultReports,tcunning,tcunning,Major,Closed,Fixed,26/Nov/08 19:06,29/Nov/08 21:59,
Bug,JUDDI-142,12405116,JPA retrievals result in sporadic ordering of collections,kurtstam,footh,Critical,Closed,Fixed,25/Sep/08 03:37,15/Dec/08 14:54,
Bug,JUDDI-141,12404779,Keys in data structure must be greater than 41 characters,kurtstam,footh,Major,Closed,Fixed,20/Sep/08 00:30,11/Feb/09 22:45,
Bug,JUDDI-128,12400905,Connections leak at org.apache.juddi.registry.RegistryEngine.initializeDatabase(RegistryEngine.java:249),kurtstam,amurashko,Major,Closed,Fixed,24/Jul/08 10:06,05/Dec/08 04:23,
Bug,JUDDI-126,12390939,Issues publishing an external taxonomy,footh,schoksey,Major,Closed,Fixed,13/Mar/08 11:10,08/Sep/08 19:28,
Bug,JUDDI-119,12381708,happyjuddi.jsp looking for stale dependencies,kstam,tcunning,Major,Closed,Fixed,02/Nov/07 15:03,02/Nov/07 21:32,
Bug,JUDDI-118,12381662,Create two wars - one with axis jars (tomcat) one without (jboss),kstam,tcunning,Major,Closed,Fixed,02/Nov/07 00:06,02/Nov/07 18:38,
Bug,JUDDI-117,12380713,juddi / JBossESB MySQL/PostGres ACCESS_POINT_URL size,kstam,tcunning,Major,Closed,Fixed,18/Oct/07 20:08,22/Oct/07 18:58,
Bug,JUDDI-116,12380712,Drop statements in create_database.sql scripts should be prefixed,kstam,tcunning,Major,Closed,Fixed,18/Oct/07 18:56,22/Oct/07 18:59,
Bug,JUDDI-115,12380710,Problems with JUDDI Oracle scripts ,kstam,tcunning,Major,Closed,Fixed,18/Oct/07 18:50,22/Oct/07 19:15,
Bug,JUDDI-114,12379567,"Classcast Exception on JBoss, Tomcat 6 on geronimo",footh,kurtstam,Major,Closed,Fixed,03/Oct/07 14:11,24/May/11 21:35,
Bug,JUDDI-113,12379200,jUDDI error in a transacted environment,kstam,kurtstam,Major,Closed,Fixed,27/Sep/07 14:52,24/May/11 21:35,
Bug,JUDDI-112,12378699,"jUDDI console - saveBinding pulls up the wrong XML; saveBinding XML is incomplete",footh,footh,Minor,Closed,Fixed,19/Sep/07 22:18,02/Oct/07 17:17,
Bug,JUDDI-111,12377261,PUBLISHER table definition uses NULL in DB2 Database Script,footh,sviens,Minor,Closed,Fixed,31/Aug/07 18:31,24/May/11 21:35,03/Sep/07 00:00
Bug,JUDDI-110,12375315,jUDDI console does not with Axis2 libraries,footh,footh,Major,Closed,Fixed,03/Aug/07 17:31,24/May/11 21:35,
Bug,JUDDI-109,12375314,jUDDI server does not work with Axis2 libraries,footh,footh,Major,Closed,Fixed,03/Aug/07 17:24,24/May/11 21:35,
Bug,JUDDI-107,12373465,Language code of the name attribute of the TModel is not handled correctly,kurtstam,gawor@mcs.anl.gov,Major,Closed,Fixed,11/Jul/07 00:58,02/Oct/07 17:26,
Bug,JUDDI-106,12373360,xml:lang attribute is serialized without namespace,sviens,gawor@mcs.anl.gov,Major,Closed,Fixed,10/Jul/07 05:47,02/Oct/07 17:26,
Bug,JUDDI-103,12372172, Transient registry errors caused by jUDDI race condition,sviens,kurtstam,Major,Closed,Fixed,21/Jun/07 23:00,02/Oct/07 17:28,
Bug,JUDDI-100,12366694,jUDDI does not work with Java 6,kurtstam,martinh,Major,Closed,Fixed,06/Apr/07 08:28,21/May/09 18:04,
Bug,JUDDI-98,12362562,Result of sort by date is in reversed order in searching function.,sviens,jzwang,Major,Closed,Fixed,12/Feb/07 10:00,10/Jan/14 19:33,
Bug,JUDDI-91,12350959,Name space issue reported in jboss-4.0.4.GA,sviens,kurtstam,Major,Closed,Fixed,25/Sep/06 15:31,24/May/11 21:35,
Bug,JUDDI-84,12343712,juddi console does not work on servers with others ports than 8080,footh,albertil,Major,Closed,Fixed,31/May/06 16:17,24/May/11 21:35,
Bug,JUDDI-81,12343161,UDDI v2-compliant registry should come with tModels preloaded,sviens,sviens,Major,Closed,Fixed,17/May/06 20:36,18/May/06 09:03,
Bug,JUDDI-80,12325632,CLONE -find by category/identifier bugs,sviens,ofindik,Major,Closed,Fixed,15/Nov/05 00:02,24/May/11 21:35,
Bug,JUDDI-78,12317401,jUDDI cannot accept null tModelKey in keyedReference element in a set_publisherAssertions call,footh,dbhole,Major,Closed,Fixed,29/Sep/05 08:14,24/May/11 21:35,
Bug,JUDDI-77,12312405,DataSource JNDI name different for jUDDI Console vs happyjuddi.jsp,sviens,mcs02,Major,Closed,Fixed,20/Jul/05 03:51,12/Sep/07 22:09,
Bug,JUDDI-76,12312293,The acquireConnection method in ConnectionManager is spelled incorrectly,sviens,sviens,Trivial,Closed,Fixed,15/Jul/05 08:31,12/Jul/07 02:38,22/Jul/05 00:00
Bug,JUDDI-70,31381,FindBindingByTModelQuery returns bindingTemplates based on logical OR of tModel keys,sviens,jeffguo,Major,Closed,Fixed,03/Apr/05 15:34,31/May/05 21:37,
Bug,JUDDI-69,31052,The SharedRelationship class is missing support for the 'direction' attribute.,sviens,sviens,Major,Closed,Fixed,21/Mar/05 13:07,21/Mar/05 13:08,31/Mar/05 00:00
Bug,JUDDI-68,31050,ErrInfo element not found in E_success messages.,sviens,sviens,Major,Closed,Fixed,21/Mar/05 12:16,21/Mar/05 12:55,31/Mar/05 00:00
Bug,JUDDI-67,30932,find_service should return matches when only businessKey is provided.,sviens,sviens,Major,Closed,Fixed,16/Mar/05 12:38,16/Mar/05 12:44,31/Mar/05 00:00
Bug,JUDDI-66,30857,Ambiguous DispositionReport returned when invalid XML is sent in SOAP request.,sviens,sviens,Minor,Closed,Fixed,14/Mar/05 23:51,15/Mar/05 11:10,31/Mar/05 00:00
Bug,JUDDI-65,30855,Searching for Business & Service by LANG_CODE shouldn't require exact match,sviens,sviens,Major,Closed,Fixed,14/Mar/05 23:31,15/Mar/05 11:08,19/Mar/05 00:00
Bug,JUDDI-64,30797,bindingTemplate does not check empty description,sviens,mwang,Major,Closed,Fixed,12/Mar/05 00:13,17/Mar/05 10:55,
Bug,JUDDI-63,30687,"jUDDI responses are missing XML heading: <?xml version=""1.0"" encoding=""utf-8""?>",sviens,sviens,Major,Closed,Fixed,09/Mar/05 01:57,09/Mar/05 02:51,08/Mar/05 00:00
Bug,JUDDI-62,30551,LANG_CODE columns in Database DDL is too short,sviens,sviens,Major,Closed,Fixed,03/Mar/05 22:56,03/Mar/05 23:01,
Bug,JUDDI-60,30522,Database tables accomodate only 2-character language codes,sviens,sviens,Major,Closed,Fixed,02/Mar/05 19:32,02/Mar/05 20:15,04/Mar/05 00:00
Bug,JUDDI-58,30484,SOAP Fault Element is not qualified with the SOAP Envelope namespace,sviens,sviens,Major,Closed,Fixed,01/Mar/05 12:44,01/Mar/05 13:05,28/Feb/05 00:00
Bug,JUDDI-57,30360,"delete_business | service | binding do not return problem keys in error text",sviens,sviens,Major,Closed,Fixed,24/Feb/05 14:02,22/Mar/05 11:07,
Bug,JUDDI-55,30119,UDDI v2 Schema conformance,sviens,sauthieg,Major,Closed,Fixed,14/Feb/05 19:09,17/Mar/05 11:49,
Bug,JUDDI-54,30100,"When updating a business w/ a service, existing service key gets recreated",sviens,geir,Major,Closed,Fixed,13/Feb/05 10:23,10/Jan/14 19:33,
Bug,JUDDI-50,29584,Pb with appendOrderBy() method of juddi/datastore/jdbc/FindServiceByNameQuery?,sviens,mpeltier,Major,Closed,Fixed,22/Jan/05 00:51,02/Feb/05 23:57,
Bug,JUDDI-43,28095,IdentifierBag and CategoryBag should not be empty,sviens,shihang,Major,Closed,Fixed,01/Nov/04 07:46,02/Feb/05 11:15,
Bug,JUDDI-42,28093,FindRelatedBusinesses function miss businessKey,sviens,shihang,Major,Closed,Fixed,01/Nov/04 07:10,02/Feb/05 11:00,
Bug,JUDDI-41,27845,getTModelDetail bug,sviens,xdsmile,Minor,Closed,Fixed,19/Oct/04 01:35,03/Feb/05 00:03,
Bug,JUDDI-40,22487,PostgreSQL MONITOR table does not record time,sviens,jongiddy,Minor,Closed,Fixed,25/Aug/04 11:51,25/Aug/04 14:18,
Bug,JUDDI-39,22455,SAXException using non ascii characters.,sviens,areus,Major,Closed,Fixed,23/Aug/04 10:09,24/Aug/04 17:53,
Bug,JUDDI-38,22454,juddi-proxy.jar is not generated properly by the build.xml,sviens,areus,Major,Closed,Fixed,23/Aug/04 09:39,24/Aug/04 17:53,
Bug,JUDDI-37,22396,"Updating an existing tModel fails, and causes it to be removed from registry",sviens,alex_holmes,Major,Closed,Fixed,13/Aug/04 16:22,28/Jan/05 11:20,
Bug,JUDDI-35,22044,The bindingTemplate element does contain a categoryBag element but should not.,sviens,dkocher,Critical,Closed,Fixed,07/Jul/04 08:31,02/Feb/05 11:32,
Bug,JUDDI-34,22006,Error retrieving emailAddress value from EMAIL table,sviens,sviens,Major,Closed,Fixed,02/Jul/04 18:36,03/Feb/05 00:02,
Bug,JUDDI-33,22002,findTModel returns unexpected results when trying to filter results with categoryBag,sviens,christophe,Major,Closed,Fixed,02/Jul/04 15:53,16/Mar/05 12:52,
Bug,JUDDI-32,22001,uddiget.jsp generates wrong charset,sviens,sviens,Major,Closed,Fixed,02/Jul/04 15:08,02/Feb/05 23:58,
Bug,JUDDI-31,22000,Automatically generated discoveryURL is incorrect,sviens,sviens,Major,Closed,Fixed,02/Jul/04 15:07,17/Mar/05 12:26,
Bug,JUDDI-30,21998,jUDDI fails to deploy on JOnAS 4.1,sviens,sauthieg,Major,Closed,Fixed,02/Jul/04 13:25,17/Mar/05 11:30,
Bug,JUDDI-29,21997,"Non valid serviceInfo element, missing businessKey attribute",sviens,dkocher,Critical,Closed,Fixed,02/Jul/04 13:07,02/Feb/05 23:59,
Bug,JUDDI-28,21925,find by identifier bugs,sviens,sviens,Major,Closed,Fixed,25/Jun/04 13:11,25/Jun/04 13:40,25/Jun/04 00:00
Bug,JUDDI-27,21690,find_tmodel returns deleted tmodels,sviens,areus,Major,Closed,Fixed,08/Jun/04 11:08,17/Mar/05 11:44,
Bug,JUDDI-26,21688,The E_UNVALIDATABLE static variable is spelled incorrectly in class Result.,sviens,sviens,Minor,Closed,Fixed,07/Jun/04 23:41,08/Jun/04 00:41,
Bug,JUDDI-25,21687,RegistryServlet calculates incorrect path to juddi.properties file.,sviens,sviens,Major,Closed,Fixed,07/Jun/04 23:39,02/Feb/05 23:59,
Bug,JUDDI-24,21686,The juddi.datastore property in juddi.properties uses incorrect case,sviens,sviens,Major,Closed,Fixed,07/Jun/04 23:34,03/Feb/05 00:00,
Bug,JUDDI-21,21543,MySQL create_database.sql script,sviens,jwkaltz,Minor,Closed,Fixed,21/May/04 12:36,29/May/04 01:13,
Bug,JUDDI-14,15279,possible issue with find_service using CategoryBag,acutright,acutright,Major,Closed,Fixed,12/Mar/04 23:39,16/Mar/05 12:51,
Bug,JUDDI-13,14775,"Unable to compile class for JSP: happyjuddi.jsp (IOException, File)",sviens,ister,Trivial,Closed,Fixed,24/Feb/04 10:22,19/Mar/04 18:07,
Bug,JUDDI-12,13315,FindServiceByNameQuery doesn't obey findQualifiers,sviens,anou_mana,Major,Closed,Fixed,17/Jan/04 23:01,17/Mar/05 11:11,
Bug,JUDDI-11,13314,Delete tModel should only logically delete,sviens,anou_mana,Major,Closed,Fixed,17/Jan/04 23:01,02/Jun/04 22:01,
Bug,JUDDI-8,13311,JAXR client problem - Service node,sviens,anou_mana,Major,Closed,Fixed,17/Jan/04 22:59,02/Feb/05 05:44,
Bug,JUDDI-7,13310,JAXR client problem - Fails in Content,,anou_mana,Major,Closed,Fixed,17/Jan/04 22:58,02/Feb/05 05:46,
Bug,JUDDI-6,13309,find_business by tModelBag returns unexpected results,sviens,anou_mana,Major,Closed,Fixed,17/Jan/04 22:58,17/Mar/05 10:33,
Bug,JUDDI-5,13308,Incomplete FindQualifiers processing in queries,,anou_mana,Major,Closed,Fixed,17/Jan/04 22:57,17/Mar/05 11:13,
